x y
318.627 2760.98
318.502 2760.83
318.377 2760.67
318.251 2760.52
318.126 2760.36
318.001 2760.2
317.875 2760.05
317.75 2759.89
317.625 2759.74
317.5 2759.58
317.374 2759.42
317.249 2759.27
317.124 2759.11
316.998 2758.96
316.873 2758.8
316.748 2758.65
316.623 2758.49
316.497 2758.33
316.372 2758.18
316.247 2758.02
316.121 2757.87
315.996 2757.71
315.871 2757.55
315.746 2757.4
315.62 2757.24
315.495 2757.09
315.37 2756.93
315.245 2756.77
315.119 2756.62
314.994 2756.46
314.869 2756.31
314.743 2756.15
314.618 2755.99
314.493 2755.84
314.368 2755.68
314.242 2755.53
314.117 2755.37
313.992 2755.21
313.867 2755.06
313.741 2754.9
313.616 2754.75
313.491 2754.59
313.366 2754.44
313.24 2754.28
313.115 2754.12
312.99 2753.97
312.864 2753.81
312.739 2753.66
312.614 2753.5
312.489 2753.34
312.363 2753.19
312.238 2753.03
312.113 2752.88
311.988 2752.72
311.862 2752.56
311.737 2752.41
311.612 2752.25
311.486 2752.1
311.361 2751.94
311.236 2751.78
311.111 2751.63
310.985 2751.47
310.86 2751.32
310.735 2751.16
310.609 2751
310.484 2750.85
310.359 2750.69
310.234 2750.54
310.108 2750.38
309.983 2750.23
309.858 2750.07
309.732 2749.91
309.607 2749.76
309.482 2749.6
309.357 2749.45
309.231 2749.29
309.106 2749.13
308.981 2748.98
308.856 2748.82
308.73 2748.67
308.605 2748.51
308.48 2748.35
308.354 2748.2
308.229 2748.04
308.104 2747.89
307.979 2747.73
307.853 2747.57
307.728 2747.42
307.603 2747.26
307.478 2747.11
307.352 2746.95
307.227 2746.8
307.102 2746.64
306.977 2746.48
306.851 2746.33
306.726 2746.17
306.601 2746.02
306.475 2745.86
306.35 2745.7
306.225 2745.55
306.1 2745.39
305.974 2745.24
305.849 2745.08
305.724 2744.92
305.599 2744.77
305.473 2744.61
301.392 2738.32
301.296 2738.14
301.2 2737.97
301.104 2737.79
301.007 2737.62
300.911 2737.44
300.815 2737.26
300.719 2737.09
300.623 2736.91
300.527 2736.74
300.43 2736.56
300.334 2736.39
300.238 2736.21
300.142 2736.04
300.045 2735.86
299.949 2735.69
299.853 2735.51
299.757 2735.34
299.661 2735.16
299.565 2734.98
299.468 2734.81
299.372 2734.63
299.276 2734.46
299.18 2734.28
299.084 2734.11
298.988 2733.93
298.891 2733.76
298.795 2733.58
298.699 2733.41
298.603 2733.23
298.507 2733.06
298.411 2732.88
298.314 2732.7
298.218 2732.53
298.122 2732.35
298.026 2732.18
297.93 2732
297.834 2731.83
297.737 2731.65
297.641 2731.48
297.545 2731.3
297.449 2731.13
297.353 2730.95
297.257 2730.78
297.16 2730.6
297.064 2730.43
296.968 2730.25
296.872 2730.07
296.776 2729.9
296.68 2729.72
296.583 2729.55
296.487 2729.37
296.391 2729.2
296.295 2729.02
296.198 2728.85
296.102 2728.67
296.006 2728.5
295.91 2728.32
295.814 2728.14
295.718 2727.97
295.621 2727.79
295.525 2727.62
295.429 2727.44
295.333 2727.27
295.237 2727.09
295.141 2726.92
295.044 2726.74
294.948 2726.57
294.852 2726.39
294.756 2726.22
294.66 2726.04
294.564 2725.86
294.467 2725.69
294.371 2725.51
294.275 2725.34
294.179 2725.16
294.083 2724.99
293.987 2724.81
293.89 2724.64
293.794 2724.46
293.698 2724.29
293.602 2724.11
293.506 2723.94
293.41 2723.76
293.313 2723.59
293.217 2723.41
293.121 2723.23
293.025 2723.06
292.929 2722.88
292.833 2722.71
292.736 2722.53
292.64 2722.36
292.544 2722.18
292.448 2722.01
292.352 2721.83
292.256 2721.66
292.159 2721.48
292.063 2721.31
291.967 2721.13
291.871 2720.95
291.775 2720.78
291.679 2720.6
291.582 2720.43
291.486 2720.25
291.39 2720.08
291.294 2719.9
291.198 2719.73
291.101 2719.55
291.005 2719.38
290.909 2719.2
290.813 2719.03
290.717 2718.85
290.621 2718.67
290.524 2718.5
290.428 2718.32
290.332 2718.15
290.236 2717.97
290.14 2717.8
290.044 2717.62
289.947 2717.45
289.851 2717.27
289.755 2717.1
289.659 2716.92
289.563 2716.75
289.467 2716.57
289.37 2716.39
289.274 2716.22
289.178 2716.04
289.082 2715.87
288.986 2715.69
288.89 2715.52
288.793 2715.34
288.697 2715.17
288.601 2714.99
288.505 2714.82
288.409 2714.64
288.313 2714.47
288.216 2714.29
288.12 2714.12
288.024 2713.94
287.928 2713.76
287.832 2713.59
287.736 2713.41
287.639 2713.24
287.543 2713.06
287.447 2712.89
287.351 2712.71
287.255 2712.54
287.159 2712.36
287.062 2712.19
286.966 2712.01
286.87 2711.84
286.774 2711.66
286.678 2711.48
286.581 2711.31
286.485 2711.13
286.389 2710.96
286.293 2710.78
286.197 2710.61
286.101 2710.43
286.004 2710.26
285.908 2710.08
285.812 2709.91
285.716 2709.73
285.62 2709.56
285.524 2709.38
285.427 2709.2
285.331 2709.03
285.235 2708.85
285.139 2708.68
285.043 2708.5
284.946 2708.33
284.85 2708.15
284.754 2707.98
284.658 2707.8
284.562 2707.63
284.466 2707.45
284.369 2707.28
284.273 2707.1
284.177 2706.92
284.081 2706.75
283.985 2706.57
283.889 2706.4
283.792 2706.22
283.696 2706.05
283.6 2705.87
283.504 2705.7
283.408 2705.52
283.312 2705.35
283.215 2705.17
283.119 2705
283.023 2704.82
282.927 2704.65
282.831 2704.47
282.735 2704.29
282.638 2704.12
282.542 2703.94
282.446 2703.77
282.35 2703.59
282.254 2703.42
282.158 2703.24
282.061 2703.07
281.965 2702.89
281.869 2702.72
281.773 2702.54
281.677 2702.37
281.58 2702.19
281.484 2702.01
281.388 2701.84
281.292 2701.66
281.196 2701.49
281.1 2701.31
281.003 2701.14
280.907 2700.96
280.811 2700.79
280.715 2700.61
280.619 2700.44
280.522 2700.26
280.426 2700.08
280.33 2699.91
280.234 2699.73
280.138 2699.56
280.041 2699.38
279.945 2699.21
279.849 2699.03
279.753 2698.86
279.657 2698.68
279.561 2698.51
279.464 2698.33
279.368 2698.16
279.272 2697.98
279.176 2697.81
279.08 2697.63
278.984 2697.45
278.887 2697.28
278.791 2697.1
278.695 2696.93
278.599 2696.75
278.503 2696.58
278.407 2696.4
278.31 2696.23
278.214 2696.05
278.118 2695.88
278.022 2695.7
277.926 2695.53
277.83 2695.35
277.733 2695.17
277.637 2695
277.541 2694.82
277.445 2694.65
277.349 2694.47
277.253 2694.3
277.156 2694.12
277.06 2693.95
276.964 2693.77
276.868 2693.6
276.771 2693.42
276.675 2693.24
276.579 2693.07
276.483 2692.89
276.387 2692.72
276.291 2692.54
276.194 2692.37
276.098 2692.19
276.002 2692.02
275.906 2691.84
275.81 2691.67
275.714 2691.49
275.617 2691.32
275.521 2691.14
275.425 2690.96
275.329 2690.79
275.232 2690.61
275.136 2690.44
275.04 2690.26
274.944 2690.09
274.848 2689.91
274.752 2689.74
274.655 2689.56
274.559 2689.39
274.463 2689.21
274.367 2689.04
274.271 2688.86
274.175 2688.68
274.078 2688.51
273.982 2688.33
273.886 2688.16
273.79 2687.98
273.694 2687.81
273.598 2687.63
273.501 2687.46
273.405 2687.28
273.309 2687.11
273.213 2686.93
273.117 2686.76
273.021 2686.58
272.924 2686.41
272.828 2686.23
272.732 2686.05
272.448 2685.51
272.364 2685.32
272.281 2685.14
272.197 2684.96
272.113 2684.78
272.03 2684.6
271.946 2684.42
271.862 2684.23
271.778 2684.05
271.695 2683.87
271.611 2683.69
271.527 2683.51
271.444 2683.33
271.36 2683.14
271.276 2682.96
271.192 2682.78
271.109 2682.6
271.025 2682.42
270.941 2682.24
270.858 2682.05
270.774 2681.87
270.69 2681.69
270.607 2681.51
270.523 2681.33
270.439 2681.15
270.356 2680.96
270.272 2680.78
270.188 2680.6
270.104 2680.42
270.021 2680.24
269.937 2680.06
269.853 2679.87
269.77 2679.69
269.686 2679.51
269.602 2679.33
269.519 2679.15
269.435 2678.97
269.351 2678.78
269.267 2678.6
269.184 2678.42
269.1 2678.24
269.016 2678.06
268.933 2677.88
268.849 2677.69
268.765 2677.51
268.682 2677.33
268.598 2677.15
268.514 2676.97
268.431 2676.79
268.347 2676.6
268.263 2676.42
268.179 2676.24
268.096 2676.06
268.012 2675.88
267.928 2675.7
267.845 2675.51
267.761 2675.33
267.677 2675.15
267.593 2674.97
267.51 2674.79
267.426 2674.61
267.342 2674.42
267.259 2674.24
267.175 2674.06
267.091 2673.88
267.008 2673.7
266.924 2673.52
266.84 2673.33
266.757 2673.15
266.673 2672.97
266.589 2672.79
266.506 2672.61
266.422 2672.43
266.338 2672.25
266.255 2672.06
266.171 2671.88
266.087 2671.7
266.003 2671.52
265.92 2671.34
265.836 2671.16
265.752 2670.97
265.669 2670.79
265.585 2670.61
265.501 2670.43
265.418 2670.25
265.334 2670.07
265.25 2669.88
265.166 2669.7
265.083 2669.52
264.999 2669.34
264.915 2669.16
264.832 2668.98
264.748 2668.79
264.664 2668.61
264.581 2668.43
264.497 2668.25
264.413 2668.07
264.33 2667.89
264.246 2667.7
264.162 2667.52
264.078 2667.34
263.995 2667.16
263.911 2666.98
263.827 2666.8
263.744 2666.61
263.66 2666.43
263.576 2666.25
263.493 2666.07
263.409 2665.89
263.325 2665.71
263.241 2665.52
263.158 2665.34
263.074 2665.16
262.99 2664.98
262.907 2664.8
262.823 2664.62
262.739 2664.43
262.655 2664.25
262.572 2664.07
262.488 2663.89
262.404 2663.71
262.321 2663.53
262.237 2663.34
262.153 2663.16
262.069 2662.98
261.986 2662.8
261.902 2662.62
261.818 2662.44
261.735 2662.25
261.651 2662.07
261.567 2661.89
261.484 2661.71
261.4 2661.53
261.316 2661.35
261.232 2661.16
261.149 2660.98
261.065 2660.8
260.981 2660.62
260.898 2660.44
260.814 2660.26
260.73 2660.07
260.647 2659.89
260.563 2659.71
260.479 2659.53
260.396 2659.35
260.312 2659.17
260.228 2658.98
260.144 2658.8
260.061 2658.62
259.977 2658.44
259.893 2658.26
259.81 2658.08
259.726 2657.89
259.642 2657.71
259.559 2657.53
259.475 2657.35
259.391 2657.17
259.307 2656.99
259.224 2656.8
259.14 2656.62
259.056 2656.44
258.973 2656.26
258.889 2656.08
258.805 2655.9
258.722 2655.71
258.638 2655.53
258.554 2655.35
258.471 2655.17
258.387 2654.99
258.303 2654.81
258.219 2654.62
258.136 2654.44
258.052 2654.26
257.968 2654.08
257.885 2653.9
257.801 2653.72
257.717 2653.53
257.634 2653.35
257.55 2653.17
257.466 2652.99
257.382 2652.81
257.299 2652.63
257.215 2652.44
257.131 2652.26
257.048 2652.08
256.964 2651.9
256.88 2651.72
256.797 2651.54
256.713 2651.36
256.629 2651.17
256.545 2650.99
256.462 2650.81
256.378 2650.63
256.294 2650.45
256.211 2650.27
256.127 2650.08
256.043 2649.9
255.96 2649.72
255.876 2649.54
255.792 2649.36
255.709 2649.18
255.625 2648.99
255.541 2648.81
255.457 2648.63
255.374 2648.45
255.29 2648.27
255.206 2648.09
255.123 2647.9
255.039 2647.72
254.955 2647.54
254.872 2647.36
254.788 2647.18
254.704 2647
254.621 2646.81
254.537 2646.63
254.453 2646.45
254.369 2646.27
254.286 2646.09
254.202 2645.91
254.118 2645.72
254.035 2645.54
253.951 2645.36
253.867 2645.18
253.783 2645
253.7 2644.82
253.616 2644.63
253.532 2644.45
253.449 2644.27
253.365 2644.09
253.281 2643.91
253.198 2643.73
253.114 2643.54
253.03 2643.36
252.947 2643.18
252.863 2643
252.779 2642.82
252.695 2642.64
252.612 2642.45
252.528 2642.27
252.444 2642.09
252.361 2641.91
252.277 2641.73
252.193 2641.55
252.11 2641.36
252.026 2641.18
251.942 2641
251.858 2640.82
251.775 2640.64
251.691 2640.46
251.607 2640.27
251.524 2640.09
251.44 2639.91
251.356 2639.73
251.273 2639.55
251.189 2639.37
251.105 2639.18
251.022 2639
250.938 2638.82
250.854 2638.64
250.77 2638.46
250.687 2638.28
250.603 2638.09
248.251 2632.12
248.186 2631.94
248.121 2631.75
248.056 2631.56
247.991 2631.37
247.926 2631.18
247.861 2630.99
247.796 2630.8
247.731 2630.61
247.666 2630.42
247.601 2630.23
247.536 2630.04
247.471 2629.85
247.406 2629.67
247.341 2629.48
247.276 2629.29
247.211 2629.1
247.146 2628.91
247.081 2628.72
247.016 2628.53
246.951 2628.34
246.886 2628.15
246.821 2627.96
246.756 2627.77
246.691 2627.58
246.626 2627.4
246.561 2627.21
246.496 2627.02
246.431 2626.83
246.366 2626.64
246.3 2626.45
246.235 2626.26
246.17 2626.07
246.105 2625.88
246.04 2625.69
245.975 2625.5
245.91 2625.32
245.845 2625.13
245.78 2624.94
245.715 2624.75
245.65 2624.56
245.585 2624.37
245.52 2624.18
245.455 2623.99
245.39 2623.8
245.325 2623.61
245.26 2623.42
245.195 2623.23
245.13 2623.05
245.065 2622.86
245 2622.67
244.935 2622.48
244.87 2622.29
244.805 2622.1
244.74 2621.91
244.675 2621.72
244.61 2621.53
244.545 2621.34
244.48 2621.15
244.415 2620.96
244.35 2620.78
244.285 2620.59
244.219 2620.4
244.154 2620.21
244.089 2620.02
244.024 2619.83
243.959 2619.64
243.894 2619.45
243.829 2619.26
243.764 2619.07
243.699 2618.88
243.634 2618.69
243.569 2618.51
243.504 2618.32
243.439 2618.13
243.374 2617.94
243.309 2617.75
243.244 2617.56
243.179 2617.37
243.114 2617.18
243.049 2616.99
242.984 2616.8
242.919 2616.61
242.854 2616.42
242.789 2616.24
242.724 2616.05
242.659 2615.86
242.594 2615.67
242.529 2615.48
242.464 2615.29
242.399 2615.1
242.334 2614.91
242.269 2614.72
242.204 2614.53
242.139 2614.34
242.074 2614.16
242.009 2613.97
241.944 2613.78
241.879 2613.59
241.814 2613.4
241.749 2613.21
241.684 2613.02
241.618 2612.83
241.553 2612.64
241.488 2612.45
241.423 2612.26
241.358 2612.07
241.293 2611.88
241.228 2611.7
241.163 2611.51
241.098 2611.32
241.033 2611.13
240.968 2610.94
240.903 2610.75
240.838 2610.56
240.773 2610.37
240.708 2610.18
240.643 2609.99
240.578 2609.8
240.513 2609.61
240.448 2609.43
240.383 2609.24
240.318 2609.05
240.253 2608.86
240.188 2608.67
240.123 2608.48
240.058 2608.29
239.993 2608.1
239.928 2607.91
239.863 2607.72
239.798 2607.53
239.733 2607.35
239.668 2607.16
239.603 2606.97
239.538 2606.78
239.473 2606.59
239.408 2606.4
239.343 2606.21
239.278 2606.02
239.213 2605.83
239.147 2605.64
239.082 2605.45
239.017 2605.26
238.952 2605.08
238.887 2604.89
238.822 2604.7
238.757 2604.51
238.692 2604.32
238.627 2604.13
238.562 2603.94
238.497 2603.75
238.432 2603.56
238.367 2603.37
238.302 2603.18
238.237 2602.99
238.172 2602.81
238.107 2602.62
238.042 2602.43
237.977 2602.24
237.912 2602.05
237.847 2601.86
237.782 2601.67
237.717 2601.48
237.652 2601.29
237.587 2601.1
237.522 2600.91
237.457 2600.72
237.392 2600.54
237.327 2600.35
237.262 2600.16
237.197 2599.97
237.132 2599.78
237.066 2599.59
237.001 2599.4
236.936 2599.21
236.871 2599.02
236.806 2598.83
236.741 2598.64
236.676 2598.45
236.611 2598.27
236.546 2598.08
236.481 2597.89
236.416 2597.7
236.351 2597.51
236.286 2597.32
236.221 2597.13
236.156 2596.94
236.091 2596.75
236.026 2596.56
235.961 2596.37
235.896 2596.19
235.831 2596
235.766 2595.81
235.701 2595.62
235.636 2595.43
235.571 2595.24
235.506 2595.05
235.441 2594.86
235.376 2594.67
235.311 2594.48
235.246 2594.29
235.181 2594.1
235.116 2593.92
235.051 2593.73
234.986 2593.54
234.921 2593.35
234.856 2593.16
234.791 2592.97
234.726 2592.78
234.661 2592.59
234.596 2592.4
234.53 2592.21
234.465 2592.02
234.4 2591.83
234.335 2591.64
234.27 2591.46
234.205 2591.27
234.14 2591.08
234.075 2590.89
234.01 2590.7
233.945 2590.51
233.88 2590.32
233.815 2590.13
233.75 2589.94
233.685 2589.75
233.62 2589.56
233.555 2589.37
233.49 2589.19
233.425 2589
233.36 2588.81
233.295 2588.62
233.23 2588.43
233.165 2588.24
233.1 2588.05
233.035 2587.86
232.97 2587.67
232.905 2587.48
232.84 2587.29
232.775 2587.11
232.71 2586.92
232.645 2586.73
232.58 2586.54
232.515 2586.35
232.45 2586.16
232.385 2585.97
232.32 2585.78
232.255 2585.59
232.19 2585.4
232.125 2585.21
232.059 2585.02
231.994 2584.84
231.929 2584.65
231.864 2584.46
231.799 2584.27
231.734 2584.08
231.669 2583.89
231.572 2583.61
231.506 2583.42
231.44 2583.23
231.374 2583.04
231.308 2582.85
231.242 2582.67
231.176 2582.48
231.11 2582.29
231.044 2582.1
230.978 2581.91
230.912 2581.72
230.846 2581.53
230.78 2581.34
230.714 2581.15
230.648 2580.97
230.582 2580.78
230.516 2580.59
230.451 2580.4
230.385 2580.21
230.319 2580.02
230.253 2579.83
230.187 2579.64
230.121 2579.45
230.055 2579.27
229.989 2579.08
229.923 2578.89
229.857 2578.7
229.791 2578.51
229.725 2578.32
229.659 2578.13
229.593 2577.94
229.527 2577.76
229.461 2577.57
229.396 2577.38
229.33 2577.19
229.264 2577
229.198 2576.81
229.132 2576.62
229.066 2576.43
229 2576.25
228.934 2576.06
228.868 2575.87
228.802 2575.68
228.736 2575.49
228.67 2575.3
228.604 2575.11
228.538 2574.92
228.472 2574.73
228.406 2574.55
228.34 2574.36
228.274 2574.17
228.208 2573.98
228.142 2573.79
228.077 2573.6
228.011 2573.41
227.945 2573.22
227.879 2573.03
227.813 2572.85
227.747 2572.66
227.681 2572.47
227.615 2572.28
227.549 2572.09
227.483 2571.9
227.417 2571.71
227.351 2571.52
227.285 2571.33
227.219 2571.15
227.153 2570.96
227.087 2570.77
227.021 2570.58
226.955 2570.39
226.889 2570.2
226.823 2570.01
226.758 2569.82
226.692 2569.64
226.626 2569.45
226.56 2569.26
226.494 2569.07
226.428 2568.88
226.362 2568.69
226.296 2568.5
226.23 2568.31
226.164 2568.12
226.098 2567.94
226.032 2567.75
225.966 2567.56
225.9 2567.37
225.834 2567.18
225.768 2566.99
225.702 2566.8
225.637 2566.61
225.571 2566.43
225.505 2566.24
225.439 2566.05
225.373 2565.86
225.307 2565.67
225.241 2565.48
225.175 2565.29
225.109 2565.1
225.043 2564.91
224.977 2564.73
224.911 2564.54
224.845 2564.35
224.779 2564.16
224.713 2563.97
224.647 2563.78
224.581 2563.59
224.515 2563.4
224.449 2563.21
224.383 2563.03
224.317 2562.84
224.251 2562.65
224.185 2562.46
224.119 2562.27
224.053 2562.08
223.988 2561.89
223.922 2561.7
223.856 2561.51
223.79 2561.33
223.724 2561.14
223.658 2560.95
223.592 2560.76
223.526 2560.57
223.46 2560.38
223.394 2560.19
223.328 2560
223.262 2559.82
223.196 2559.63
223.13 2559.44
223.064 2559.25
222.998 2559.06
222.933 2558.87
222.867 2558.68
222.801 2558.49
222.735 2558.31
222.669 2558.12
222.603 2557.93
222.537 2557.74
222.471 2557.55
222.405 2557.36
222.339 2557.17
222.273 2556.98
222.207 2556.79
222.141 2556.61
222.075 2556.42
222.009 2556.23
221.943 2556.04
221.877 2555.85
221.812 2555.66
221.746 2555.47
221.68 2555.28
221.614 2555.1
221.548 2554.91
221.482 2554.72
221.416 2554.53
221.35 2554.34
221.284 2554.15
221.218 2553.96
221.152 2553.77
221.086 2553.58
221.02 2553.39
220.954 2553.21
220.888 2553.02
220.822 2552.83
220.756 2552.64
220.69 2552.45
220.624 2552.26
220.558 2552.07
220.492 2551.88
220.426 2551.7
220.36 2551.51
220.294 2551.32
220.229 2551.13
220.163 2550.94
220.097 2550.75
220.031 2550.56
219.965 2550.37
219.899 2550.18
219.833 2550
219.767 2549.81
219.701 2549.62
219.635 2549.43
219.569 2549.24
219.503 2549.05
219.437 2548.86
219.371 2548.67
219.305 2548.49
219.239 2548.3
219.173 2548.11
219.108 2547.92
219.042 2547.73
218.976 2547.54
218.91 2547.35
218.844 2547.16
218.778 2546.97
218.712 2546.79
218.646 2546.6
218.58 2546.41
218.514 2546.22
218.448 2546.03
218.382 2545.84
218.316 2545.65
218.25 2545.46
218.184 2545.27
218.118 2545.09
218.052 2544.9
217.986 2544.71
217.92 2544.52
217.854 2544.33
217.788 2544.14
217.723 2543.95
217.656 2543.76
217.59 2543.57
217.525 2543.39
217.459 2543.2
217.393 2543.01
217.327 2542.82
217.261 2542.63
217.195 2542.44
217.129 2542.25
217.063 2542.06
216.997 2541.88
216.931 2541.69
216.865 2541.5
216.799 2541.31
216.733 2541.12
216.667 2540.93
216.601 2540.74
216.535 2540.55
216.47 2540.36
216.404 2540.18
216.338 2539.99
216.272 2539.8
216.206 2539.61
216.14 2539.42
216.074 2539.23
216.008 2539.04
215.942 2538.85
215.876 2538.67
215.81 2538.48
215.744 2538.29
215.678 2538.1
215.612 2537.91
215.546 2537.72
215.48 2537.53
215.414 2537.34
215.349 2537.16
215.283 2536.97
215.217 2536.78
215.151 2536.59
215.085 2536.4
215.019 2536.21
214.953 2536.02
214.887 2535.83
214.007 2533.21
213.945 2533.02
213.884 2532.83
213.822 2532.64
213.76 2532.45
213.698 2532.26
213.637 2532.07
213.575 2531.88
213.513 2531.69
213.451 2531.5
213.39 2531.31
213.328 2531.12
213.266 2530.93
213.204 2530.74
213.143 2530.55
213.081 2530.36
213.019 2530.17
212.957 2529.98
212.896 2529.79
212.834 2529.6
212.772 2529.41
212.71 2529.22
212.649 2529.03
212.587 2528.84
212.525 2528.65
212.463 2528.46
212.402 2528.27
212.34 2528.07
212.278 2527.88
212.216 2527.69
212.154 2527.5
212.093 2527.31
212.031 2527.12
211.969 2526.93
211.907 2526.74
211.846 2526.55
211.784 2526.36
211.722 2526.17
211.66 2525.98
211.599 2525.79
211.537 2525.6
211.475 2525.41
211.413 2525.22
211.352 2525.03
211.29 2524.84
211.228 2524.65
211.166 2524.46
211.105 2524.27
211.043 2524.08
210.981 2523.89
210.919 2523.7
210.858 2523.51
210.796 2523.32
210.734 2523.13
210.672 2522.94
210.611 2522.75
210.549 2522.56
210.487 2522.37
210.425 2522.18
210.364 2521.99
210.302 2521.8
210.24 2521.61
210.178 2521.42
210.117 2521.23
210.055 2521.04
209.993 2520.85
209.931 2520.66
209.87 2520.47
209.808 2520.28
209.746 2520.09
209.684 2519.9
209.622 2519.71
209.561 2519.52
209.499 2519.33
209.437 2519.13
209.375 2518.94
209.314 2518.75
209.252 2518.56
209.19 2518.37
209.128 2518.18
209.067 2517.99
209.005 2517.8
208.943 2517.61
208.881 2517.42
208.82 2517.23
208.758 2517.04
208.696 2516.85
208.634 2516.66
208.573 2516.47
208.511 2516.28
208.449 2516.09
208.387 2515.9
208.326 2515.71
208.264 2515.52
208.202 2515.33
208.14 2515.14
208.078 2514.95
208.017 2514.76
207.955 2514.57
207.893 2514.38
207.831 2514.19
207.77 2514
207.708 2513.81
207.646 2513.62
207.585 2513.43
207.523 2513.24
207.461 2513.05
207.399 2512.86
207.337 2512.67
207.276 2512.48
207.214 2512.29
207.152 2512.1
207.09 2511.91
207.029 2511.72
206.967 2511.53
206.905 2511.34
206.843 2511.15
206.782 2510.96
206.72 2510.77
206.658 2510.58
206.596 2510.38
206.535 2510.19
206.473 2510
206.411 2509.81
206.349 2509.62
206.288 2509.43
206.226 2509.24
206.164 2509.05
206.102 2508.86
206.041 2508.67
205.979 2508.48
205.917 2508.29
205.855 2508.1
205.793 2507.91
205.732 2507.72
205.67 2507.53
205.608 2507.34
205.546 2507.15
205.485 2506.96
205.423 2506.77
205.361 2506.58
205.299 2506.39
205.238 2506.2
205.176 2506.01
205.114 2505.82
205.052 2505.63
204.991 2505.44
204.929 2505.25
204.867 2505.06
204.805 2504.87
204.744 2504.68
204.682 2504.49
204.62 2504.3
204.558 2504.11
204.497 2503.92
204.435 2503.73
204.373 2503.54
204.311 2503.35
204.25 2503.16
204.188 2502.97
204.126 2502.78
204.065 2502.59
204.003 2502.4
203.941 2502.21
203.879 2502.02
203.818 2501.83
203.756 2501.64
203.694 2501.45
203.632 2501.26
203.571 2501.07
203.509 2500.88
203.447 2500.68
203.385 2500.49
203.324 2500.3
203.262 2500.11
203.2 2499.92
203.138 2499.73
203.076 2499.54
203.015 2499.35
202.953 2499.16
202.891 2498.97
202.829 2498.78
202.768 2498.59
202.706 2498.4
202.644 2498.21
202.582 2498.02
202.521 2497.83
202.459 2497.64
202.397 2497.45
202.335 2497.26
202.274 2497.07
202.212 2496.88
202.15 2496.69
202.088 2496.5
202.027 2496.31
201.965 2496.12
201.903 2495.93
201.841 2495.74
201.78 2495.55
201.718 2495.36
201.656 2495.17
201.594 2494.98
201.532 2494.79
201.471 2494.6
201.409 2494.41
201.347 2494.22
201.286 2494.03
201.224 2493.84
201.162 2493.65
201.1 2493.46
201.039 2493.27
200.977 2493.08
200.915 2492.89
200.854 2492.7
200.792 2492.51
200.73 2492.32
200.668 2492.13
200.606 2491.94
200.545 2491.75
200.483 2491.56
200.421 2491.37
200.359 2491.17
200.298 2490.98
200.236 2490.79
200.174 2490.6
200.112 2490.41
200.051 2490.22
199.989 2490.03
199.927 2489.84
199.865 2489.65
199.804 2489.46
199.742 2489.27
199.68 2489.08
199.618 2488.89
199.557 2488.7
199.495 2488.51
199.433 2488.32
199.371 2488.13
199.31 2487.94
199.248 2487.75
199.186 2487.56
199.124 2487.37
199.062 2487.18
199.001 2486.99
198.939 2486.8
198.877 2486.61
198.815 2486.42
198.754 2486.23
198.692 2486.04
198.63 2485.85
198.568 2485.66
198.507 2485.47
198.445 2485.28
198.383 2485.09
196.277 2477.99
196.225 2477.8
196.172 2477.61
196.119 2477.41
196.067 2477.22
196.014 2477.03
195.962 2476.84
195.909 2476.64
195.856 2476.45
195.804 2476.26
195.751 2476.06
195.698 2475.87
195.646 2475.68
195.593 2475.48
195.541 2475.29
195.488 2475.1
195.435 2474.91
195.383 2474.71
195.33 2474.52
195.277 2474.33
195.225 2474.13
195.172 2473.94
195.12 2473.75
195.067 2473.55
195.014 2473.36
194.962 2473.17
194.909 2472.98
194.856 2472.78
194.804 2472.59
194.751 2472.4
194.699 2472.2
194.646 2472.01
194.593 2471.82
194.541 2471.63
194.488 2471.43
194.435 2471.24
194.383 2471.05
194.33 2470.85
194.278 2470.66
194.225 2470.47
194.172 2470.27
194.12 2470.08
194.067 2469.89
194.014 2469.7
193.962 2469.5
193.909 2469.31
193.857 2469.12
193.804 2468.92
193.751 2468.73
193.699 2468.54
193.646 2468.35
193.594 2468.15
193.541 2467.96
193.488 2467.77
193.436 2467.57
193.383 2467.38
193.33 2467.19
193.278 2466.99
193.225 2466.8
193.172 2466.61
193.12 2466.42
193.067 2466.22
193.015 2466.03
192.962 2465.84
192.909 2465.64
192.857 2465.45
192.804 2465.26
192.751 2465.06
192.699 2464.87
192.646 2464.68
192.594 2464.49
192.541 2464.29
192.488 2464.1
192.436 2463.91
192.383 2463.71
192.33 2463.52
192.278 2463.33
192.225 2463.13
192.173 2462.94
192.12 2462.75
192.067 2462.56
192.015 2462.36
191.962 2462.17
191.91 2461.98
191.857 2461.78
191.804 2461.59
191.752 2461.4
191.699 2461.21
191.646 2461.01
191.594 2460.82
191.541 2460.63
191.489 2460.43
191.436 2460.24
191.383 2460.05
191.331 2459.85
191.278 2459.66
191.225 2459.47
191.173 2459.28
191.12 2459.08
191.068 2458.89
191.015 2458.7
190.962 2458.5
190.91 2458.31
190.857 2458.12
190.804 2457.93
190.752 2457.73
190.699 2457.54
190.647 2457.35
190.594 2457.15
190.541 2456.96
190.489 2456.77
190.436 2456.57
190.383 2456.38
190.331 2456.19
190.278 2456
190.226 2455.8
190.173 2455.61
190.12 2455.42
190.068 2455.22
190.015 2455.03
189.962 2454.84
189.91 2454.64
189.857 2454.45
189.805 2454.26
189.752 2454.07
189.699 2453.87
189.647 2453.68
189.594 2453.49
